epoch,time,accuracy
0,0.36780309677124023,0.15812808275222778
1,0.4551854133605957,0.3054187297821045
2,0.5414218902587891,0.3103448152542114
3,0.6302585601806641,0.309359610080719
4,0.7203490734100342,0.3206896483898163
5,0.8079297542572021,0.36650246381759644
6,0.8959102630615234,0.4251231551170349
7,0.982799768447876,0.517241358757019
8,1.0689725875854492,0.5921182036399841
9,1.1558294296264648,0.6433497667312622
10,1.2426605224609375,0.6995074152946472
11,1.3277833461761475,0.7423645257949829
12,1.415252923965454,0.7778325080871582
13,1.5023882389068604,0.809359610080719
14,1.5909149646759033,0.8305418491363525
15,1.6772148609161377,0.8532019853591919
16,1.7639777660369873,0.865517258644104
17,1.8511481285095215,0.8709359765052795
18,1.9396593570709229,0.8793103694915771
19,2.029090404510498,0.8837438225746155
20,2.114377021789551,0.8965517282485962
21,2.2019846439361572,0.9034482836723328
22,2.288370370864868,0.9044334888458252
23,2.3754148483276367,0.9054186940193176
24,2.462838888168335,0.9147783517837524
25,2.549136161804199,0.9128078818321228
26,2.6343002319335938,0.9128078818321228
27,2.7237818241119385,0.9211822748184204
28,2.810000419616699,0.9128078818321228
29,2.8966591358184814,0.9128078818321228
30,2.981398820877075,0.920197069644928
31,3.071977376937866,0.9167487621307373
32,3.1554856300354004,0.920197069644928
33,3.244008779525757,0.9211822748184204
34,3.3300716876983643,0.9241379499435425
35,3.4196181297302246,0.9246305227279663
36,3.5044643878936768,0.9315270781517029
37,3.590247869491577,0.9305418729782104
38,3.6773312091827393,0.929556667804718
39,3.7625858783721924,0.9187192320823669
40,3.8489577770233154,0.9236453175544739
41,3.9352025985717773,0.9211822748184204
42,4.0221123695373535,0.9256157875061035
43,4.112026214599609,0.9300492405891418
44,4.204585313796997,0.9246305227279663
45,4.294179916381836,0.9211822748184204
46,4.3859333992004395,0.9261083602905273
47,4.48108696937561,0.9246305227279663
48,4.567398548126221,0.9256157875061035
49,4.65529990196228,0.9290640354156494
50,4.741975784301758,0.9261083602905273
51,4.829547643661499,0.9261083602905273
52,4.915675401687622,0.9226601123809814
53,5.003668785095215,0.9256157875061035
54,5.091600179672241,0.928078830242157
55,5.178005218505859,0.928078830242157
56,5.26220703125,0.9246305227279663
57,5.350341796875,0.9275861978530884
58,5.4372334480285645,0.9270936250686646
59,5.527101516723633,0.9305418729782104
60,5.611675262451172,0.9236453175544739
61,5.698188781738281,0.9241379499435425
62,5.782444953918457,0.9256157875061035
63,5.87092924118042,0.928078830242157
64,5.956752777099609,0.9290640354156494
65,6.0437304973602295,0.9236453175544739
66,6.1287007331848145,0.9246305227279663
67,6.2146196365356445,0.9315270781517029
68,6.301025390625,0.926600992679596
69,6.389267206192017,0.9270936250686646
70,6.476557493209839,0.9231526851654053
71,6.565930366516113,0.9246305227279663
72,6.652116298675537,0.9270936250686646
73,6.739672660827637,0.926600992679596
74,6.828214883804321,0.9251231551170349
75,6.916784286499023,0.9197044372558594
76,7.004808664321899,0.9236453175544739
77,7.093414306640625,0.9256157875061035
78,7.180905342102051,0.928078830242157
79,7.268717288970947,0.9221674799919128
80,7.359104633331299,0.9270936250686646
81,7.445437669754028,0.9236453175544739
82,7.529962778091431,0.9285714030265808
83,7.6187615394592285,0.920197069644928
84,7.70463228225708,0.920197069644928
85,7.791548252105713,0.9216748476028442
86,7.876572132110596,0.9187192320823669
87,7.962436676025391,0.9172413945198059
88,8.048219919204712,0.9206896424293518
89,8.135284185409546,0.926600992679596
90,8.221351385116577,0.9256157875061035
91,8.31033444404602,0.9221674799919128
92,8.396028280258179,0.9231526851654053
93,8.495537996292114,0.9197044372558594
94,8.589256048202515,0.9216748476028442
95,8.696467161178589,0.9236453175544739
96,8.789507627487183,0.9236453175544739
97,8.878896236419678,0.9236453175544739
98,8.967384099960327,0.9206896424293518
99,9.055751323699951,0.9236453175544739
100,9.143431425094604,0.9221674799919128
101,9.232284307479858,0.9221674799919128
102,9.32120132446289,0.9261083602905273
103,9.411875486373901,0.9246305227279663
104,9.502551794052124,0.9246305227279663
105,9.593592166900635,0.9251231551170349
106,9.679943799972534,0.9285714030265808
107,9.771363258361816,0.926600992679596
108,9.860425472259521,0.931034505367279
109,9.951375007629395,0.9231526851654053
110,10.041200160980225,0.9216748476028442
111,10.13169240951538,0.9211822748184204
112,10.222717761993408,0.9251231551170349
113,10.313445806503296,0.9192118048667908
114,10.402556657791138,0.9226601123809814
115,10.491631746292114,0.929556667804718
116,10.576537132263184,0.9211822748184204
117,10.664460182189941,0.920197069644928
118,10.75024676322937,0.9182265996932983
119,10.836952924728394,0.920197069644928
120,10.921874761581421,0.929556667804718
121,11.009672164916992,0.9221674799919128
122,11.095654249191284,0.9206896424293518
123,11.182269096374512,0.9226601123809814
124,11.267039060592651,0.9241379499435425
125,11.353585481643677,0.9147783517837524
126,11.439432859420776,0.9261083602905273
127,11.525628805160522,0.9206896424293518
128,11.612354278564453,0.920197069644928
129,11.698251485824585,0.920197069644928
130,11.783967733383179,0.9172413945198059
131,11.871599912643433,0.9275861978530884
132,11.956288576126099,0.9251231551170349
133,12.043467283248901,0.9251231551170349
134,12.12877893447876,0.9246305227279663
135,12.21385931968689,0.926600992679596
136,12.29936671257019,0.9275861978530884
137,12.386519193649292,0.9177339673042297
138,12.470573425292969,0.9246305227279663
139,12.557005643844604,0.9236453175544739
140,12.642301082611084,0.9206896424293518
141,12.728633403778076,0.9152709245681763
142,12.813884019851685,0.9261083602905273
143,12.899675607681274,0.9118226766586304
144,12.985058069229126,0.920197069644928
145,13.071195840835571,0.9231526851654053
146,13.15697431564331,0.9231526851654053
147,13.243728160858154,0.9206896424293518
148,13.330420970916748,0.9187192320823669
149,13.417458057403564,0.9192118048667908
150,13.502219200134277,0.9157635569572449
151,13.588265180587769,0.9206896424293518
152,13.67374300956726,0.929556667804718
153,13.760985851287842,0.9177339673042297
154,13.846431732177734,0.9167487621307373
155,13.934736728668213,0.9206896424293518
156,14.019593000411987,0.9182265996932983
157,14.108169317245483,0.9177339673042297
158,14.192264556884766,0.9197044372558594
159,14.27828860282898,0.9197044372558594
160,14.364514112472534,0.9285714030265808
161,14.451011896133423,0.9172413945198059
162,14.535133361816406,0.9211822748184204
163,14.62270450592041,0.9246305227279663
164,14.709083795547485,0.9197044372558594
165,14.795897006988525,0.9251231551170349
166,14.88050889968872,0.9216748476028442
167,14.966803312301636,0.9177339673042297
168,15.05320930480957,0.9236453175544739
169,15.140559911727905,0.9236453175544739
170,15.224618434906006,0.9197044372558594
171,15.312227964401245,0.9216748476028442
172,15.398885250091553,0.9142857193946838
173,15.484421014785767,0.9211822748184204
174,15.570032119750977,0.9241379499435425
175,15.65617036819458,0.9177339673042297
176,15.742509841918945,0.9270936250686646
177,15.830048561096191,0.9236453175544739
178,15.915478229522705,0.9216748476028442
179,16.003247261047363,0.928078830242157
180,16.08826518058777,0.9197044372558594
181,16.174689531326294,0.9211822748184204
182,16.260266065597534,0.9211822748184204
183,16.34755778312683,0.9256157875061035
184,16.432812690734863,0.926600992679596
185,16.5201416015625,0.9162561297416687
186,16.6050968170166,0.9172413945198059
187,16.6930832862854,0.9206896424293518
188,16.778464317321777,0.9197044372558594
189,16.865848302841187,0.9137930870056152
190,16.950531005859375,0.9216748476028442
191,17.03936457633972,0.9246305227279663
192,17.124059677124023,0.9256157875061035
193,17.209929943084717,0.9241379499435425
194,17.29564905166626,0.9216748476028442
195,17.3814480304718,0.9231526851654053
196,17.466750860214233,0.9236453175544739
197,17.55595064163208,0.920197069644928
198,17.642598152160645,0.9241379499435425
199,17.730672597885132,0.9236453175544739
