epoch,time,accuracy
0,0.329256534576416,0.1315270960330963
1,0.3464927673339844,0.15320196747779846
2,0.36246681213378906,0.2630541920661926
3,0.3785057067871094,0.3339901566505432
4,0.39301538467407227,0.3522167503833771
5,0.40909552574157715,0.35172414779663086
6,0.4242398738861084,0.3576354682445526
7,0.4395170211791992,0.35812807083129883
8,0.4552459716796875,0.3758620619773865
9,0.4702317714691162,0.40985220670700073
10,0.4853990077972412,0.4753694534301758
11,0.5019059181213379,0.5463054180145264
12,0.5168819427490234,0.6246305704116821
13,0.5311996936798096,0.6625615954399109
14,0.5471205711364746,0.7098522186279297
15,0.5612854957580566,0.7300492525100708
16,0.5770955085754395,0.7630541920661926
17,0.5931155681610107,0.7645320296287537
18,0.6084921360015869,0.80147784948349
19,0.6230816841125488,0.8113300204277039
20,0.6385550498962402,0.8211822509765625
21,0.6538259983062744,0.8369458317756653
22,0.6696348190307617,0.8507389426231384
23,0.6836788654327393,0.8507389426231384
24,0.698683500289917,0.8596059083938599
25,0.7137172222137451,0.8610837459564209
26,0.7294020652770996,0.8635467886924744
27,0.7446537017822266,0.8807882070541382
28,0.7597792148590088,0.8724138140678406
29,0.7749440670013428,0.8921182155609131
30,0.7895150184631348,0.8832512497901917
31,0.8037858009338379,0.8926108479499817
32,0.8193695545196533,0.8945812582969666
33,0.8344120979309082,0.9049261212348938
34,0.8499884605407715,0.9029556512832642
35,0.8657841682434082,0.9029556512832642
36,0.8806402683258057,0.9068965315818787
37,0.8951201438903809,0.9064039587974548
38,0.9103515148162842,0.9167487621307373
39,0.9259004592895508,0.9118226766586304
40,0.9409704208374023,0.9172413945198059
41,0.9562644958496094,0.9177339673042297
42,0.9717087745666504,0.9172413945198059
43,0.9873106479644775,0.9177339673042297
44,1.0021166801452637,0.9137930870056152
45,1.0187277793884277,0.9226601123809814
46,1.0333728790283203,0.9216748476028442
47,1.049501895904541,0.9270936250686646
48,1.0652978420257568,0.928078830242157
49,1.0805103778839111,0.9236453175544739
50,1.095628023147583,0.926600992679596
51,1.110534429550171,0.9394088387489319
52,1.1271767616271973,0.9354679584503174
53,1.1424064636230469,0.9221674799919128
54,1.157782793045044,0.935960590839386
55,1.1730828285217285,0.926600992679596
56,1.188744068145752,0.9364532232284546
57,1.204758644104004,0.9379310607910156
58,1.2201693058013916,0.9369457960128784
59,1.2344856262207031,0.9320197105407715
60,1.2504966259002686,0.9315270781517029
61,1.2651231288909912,0.9403941035270691
62,1.2804124355316162,0.9349753856658936
63,1.2941250801086426,0.9364532232284546
64,1.3098721504211426,0.9399014711380005
65,1.3243227005004883,0.9467980265617371
66,1.3397831916809082,0.9448275566101074
67,1.3550074100494385,0.9384236335754395
68,1.3708817958831787,0.9384236335754395
69,1.3854682445526123,0.9448275566101074
70,1.4005768299102783,0.9413793087005615
71,1.4154472351074219,0.9408866763114929
72,1.431553840637207,0.9463053941726685
73,1.4468626976013184,0.9418719410896301
74,1.4613242149353027,0.943842351436615
75,1.4769432544708252,0.9458128213882446
76,1.4918360710144043,0.9413793087005615
77,1.5069835186004639,0.9433497786521912
78,1.5224614143371582,0.9512315392494202
79,1.5379834175109863,0.942364513874054
80,1.5531010627746582,0.9443349838256836
81,1.5689241886138916,0.9502463340759277
82,1.5837738513946533,0.9458128213882446
83,1.5985562801361084,0.9477832317352295
84,1.613682508468628,0.9477832317352295
85,1.6283581256866455,0.9541872143745422
86,1.6440448760986328,0.953201949596405
87,1.6594083309173584,0.9527093768119812
88,1.6740608215332031,0.9477832317352295
89,1.6891522407531738,0.9477832317352295
90,1.7048065662384033,0.9492610692977905
91,1.7194631099700928,0.9522167444229126
92,1.7353019714355469,0.9512315392494202
93,1.7503926753997803,0.9527093768119812
94,1.7662417888641357,0.9551724195480347
95,1.7810137271881104,0.9507389068603516
96,1.7958316802978516,0.9556650519371033
97,1.8104147911071777,0.951724112033844
98,1.8253045082092285,0.9458128213882446
99,1.8403499126434326,0.9556650519371033
100,1.8558976650238037,0.951724112033844
101,1.8708875179290771,0.951724112033844
102,1.8869085311889648,0.9512315392494202
103,1.9019732475280762,0.9556650519371033
104,1.9169597625732422,0.953201949596405
105,1.933175802230835,0.9512315392494202
106,1.947638988494873,0.9551724195480347
107,1.9632515907287598,0.9546797871589661
108,1.9785048961639404,0.9522167444229126
109,1.9933576583862305,0.9546797871589661
110,2.0086944103240967,0.9512315392494202
111,2.0245556831359863,0.9605911374092102
112,2.0403213500976562,0.9571428298950195
113,2.055910110473633,0.953201949596405
114,2.072432518005371,0.9566502571105957
115,2.0869855880737305,0.9581280946731567
116,2.102513551712036,0.9551724195480347
117,2.1178154945373535,0.9576354622840881
118,2.1323001384735107,0.9620689749717712
119,2.1472930908203125,0.9522167444229126
120,2.1635124683380127,0.9635468125343323
121,2.1777963638305664,0.9620689749717712
122,2.194028854370117,0.9571428298950195
123,2.2085671424865723,0.9625615477561951
124,2.2238378524780273,0.9527093768119812
125,2.239983081817627,0.9586206674575806
126,2.2545392513275146,0.9620689749717712
127,2.2706103324890137,0.9581280946731567
128,2.2866640090942383,0.9610837697982788
129,2.3025472164154053,0.9605911374092102
130,2.3227267265319824,0.9581280946731567
131,2.34004807472229,0.9610837697982788
132,2.355681896209717,0.951724112033844
133,2.3716208934783936,0.9566502571105957
134,2.3878040313720703,0.9581280946731567
135,2.40321946144104,0.9576354622840881
136,2.4180283546447754,0.9610837697982788
137,2.432415246963501,0.9630541801452637
138,2.447064161300659,0.9571428298950195
139,2.4628827571868896,0.9650246500968933
140,2.4779951572418213,0.9581280946731567
141,2.4953057765960693,0.9660098552703857
142,2.51011323928833,0.9640393853187561
143,2.5254228115081787,0.9596059322357178
144,2.540693759918213,0.9596059322357178
145,2.5559616088867188,0.9556650519371033
146,2.571598529815674,0.9596059322357178
147,2.5865581035614014,0.9650246500968933
148,2.6019763946533203,0.9684728980064392
149,2.6179661750793457,0.9625615477561951
150,2.635373115539551,0.9605911374092102
151,2.649763345718384,0.9635468125343323
152,2.6652817726135254,0.9625615477561951
153,2.6803817749023438,0.9596059322357178
154,2.6962313652038574,0.9645320177078247
155,2.7108285427093506,0.9640393853187561
156,2.7263360023498535,0.9620689749717712
157,2.7415823936462402,0.9625615477561951
158,2.75710129737854,0.9625615477561951
159,2.772353410720825,0.9615763425827026
160,2.7876784801483154,0.9640393853187561
161,2.80304217338562,0.9596059322357178
162,2.819373846054077,0.9674876928329468
163,2.8352346420288086,0.9610837697982788
164,2.851494073867798,0.9551724195480347
165,2.8674798011779785,0.9625615477561951
166,2.8832874298095703,0.9620689749717712
167,2.8983676433563232,0.9660098552703857
168,2.9155898094177246,0.9650246500968933
169,2.9320924282073975,0.9645320177078247
170,2.948122262954712,0.9645320177078247
171,2.9635441303253174,0.9665024876594543
172,2.979433536529541,0.9630541801452637
173,2.997084379196167,0.9640393853187561
174,3.0129740238189697,0.9679803252220154
175,3.0286622047424316,0.9674876928329468
176,3.0442872047424316,0.9640393853187561
177,3.0595335960388184,0.9679803252220154
178,3.075490713119507,0.9660098552703857
179,3.091752052307129,0.9625615477561951
180,3.1074628829956055,0.9674876928329468
