epoch,time,accuracy
0,0.3473539352416992,0.10394088923931122
1,0.4366328716278076,0.10394088923931122
2,0.5243873596191406,0.253201961517334
3,0.6127264499664307,0.3103448152542114
4,0.6998984813690186,0.4201970398426056
5,0.7872865200042725,0.6758620738983154
6,0.8742797374725342,0.7211822867393494
7,0.9599623680114746,0.7660098671913147
8,1.0495760440826416,0.7743842601776123
9,1.1384742259979248,0.7773398756980896
10,1.2255613803863525,0.7886699438095093
11,1.3130476474761963,0.8019704222679138
12,1.4039747714996338,0.8103448152542114
13,1.4919085502624512,0.8280788064002991
14,1.5771996974945068,0.8458127975463867
15,1.6653530597686768,0.8704433441162109
16,1.7512848377227783,0.882758617401123
17,1.8383903503417969,0.8881773352622986
18,1.9237086772918701,0.8960590958595276
19,2.0095012187957764,0.8965517282485962
20,2.0998220443725586,0.8911330103874207
21,2.1916873455047607,0.9004926085472107
22,2.2785744667053223,0.9073891639709473
23,2.367669105529785,0.9093596339225769
24,2.4538328647613525,0.9068965315818787
25,2.5392096042633057,0.9187192320823669
26,2.6269354820251465,0.9162561297416687
27,2.7133209705352783,0.9073891639709473
28,2.799685001373291,0.9167487621307373
29,2.886932373046875,0.9182265996932983
30,2.9753310680389404,0.9162561297416687
31,3.064152956008911,0.9231526851654053
32,3.1502952575683594,0.9147783517837524
33,3.236942768096924,0.9221674799919128
34,3.3257951736450195,0.9162561297416687
35,3.4113588333129883,0.9216748476028442
36,3.4981689453125,0.9241379499435425
37,3.585419178009033,0.9231526851654053
38,3.6747615337371826,0.9261083602905273
39,3.760768413543701,0.9187192320823669
40,3.8483362197875977,0.920197069644928
41,3.9349582195281982,0.9261083602905273
42,4.021608114242554,0.9231526851654053
43,4.107363939285278,0.9211822748184204
44,4.1951353549957275,0.9216748476028442
45,4.281185150146484,0.9285714030265808
46,4.367016553878784,0.9187192320823669
47,4.454033851623535,0.9137930870056152
48,4.540625333786011,0.9197044372558594
49,4.6273133754730225,0.9187192320823669
50,4.713253974914551,0.9226601123809814
51,4.799289703369141,0.9192118048667908
52,4.885364770889282,0.9192118048667908
53,4.9730894565582275,0.9177339673042297
54,5.059484481811523,0.9172413945198059
55,5.145000219345093,0.9197044372558594
56,5.231255292892456,0.9147783517837524
57,5.318558931350708,0.920197069644928
58,5.403731107711792,0.9221674799919128
59,5.4899961948394775,0.9128078818321228
60,5.576963663101196,0.9197044372558594
61,5.663564205169678,0.9128078818321228
62,5.750058650970459,0.9172413945198059
63,5.837135314941406,0.9152709245681763
64,5.923441171646118,0.9157635569572449
65,6.0089099407196045,0.920197069644928
66,6.094785213470459,0.9142857193946838
67,6.18066143989563,0.9177339673042297
68,6.267635107040405,0.9187192320823669
69,6.353571891784668,0.9137930870056152
70,6.4417431354522705,0.9147783517837524
71,6.52950644493103,0.9167487621307373
