epoch,time,accuracy
0,0.8961853981018066,0.02220221981406212
1,3.120509624481201,0.12921291589736938
2,5.2134177684783936,0.23722372949123383
3,7.495514631271362,0.2879287898540497
4,9.788223266601562,0.3502350151538849
5,12.09499740600586,0.3651365041732788
6,14.341776609420776,0.42194220423698425
7,16.52435803413391,0.5063506364822388
8,18.694844007492065,0.5550554990768433
9,20.952112913131714,0.6145614385604858
10,23.332037448883057,0.6602660417556763
11,25.577532529830933,0.6696669459342957
12,27.920958280563354,0.7256725430488586
13,30.129159688949585,0.7556755542755127
14,32.322076082229614,0.7421742081642151
15,34.44387102127075,0.7334733605384827
16,36.54722619056702,0.8082808256149292
17,38.89710807800293,0.7778778076171875
18,41.16311764717102,0.8351835012435913
19,43.42291975021362,0.8615861535072327
20,45.66510844230652,0.8328832983970642
21,47.91808032989502,0.8233823180198669
22,50.07588791847229,0.8801880478858948
23,52.322513580322266,0.8799880146980286
24,54.742985010147095,0.8856885433197021
25,56.95318555831909,0.8814881443977356
26,59.21026563644409,0.8849884867668152
27,61.445361614227295,0.8938893675804138
28,63.74021315574646,0.8988898992538452
29,66.14525556564331,0.8985898494720459
30,68.39939785003662,0.8981898427009583
31,70.44309163093567,0.890188992023468
32,72.58378267288208,0.9113911390304565
33,74.72756361961365,0.9166916608810425
34,77.02218961715698,0.9179918169975281
35,79.43771529197693,0.91549152135849
36,81.73897290229797,0.9204920530319214
37,83.87695980072021,0.9315931797027588
38,86.022794008255,0.923992395401001
39,88.13872957229614,0.9153915643692017
40,90.28676462173462,0.9314931631088257
41,92.4690625667572,0.917891800403595
42,94.67603874206543,0.9015901684761047
43,96.90352749824524,0.8774877190589905
44,99.07054471969604,0.8693869113922119
45,101.36195635795593,0.9107910990715027
46,103.74052476882935,0.912591278553009
47,105.99664831161499,0.9075907468795776
48,108.33022260665894,0.930092990398407
49,110.70680356025696,0.91549152135849
50,112.98394560813904,0.9275927543640137
51,115.30977630615234,0.9362936019897461
52,117.54346919059753,0.933993399143219
53,119.71456289291382,0.9290928840637207
54,122.13269519805908,0.9431943297386169
55,124.30715131759644,0.9317931532859802
56,126.6370747089386,0.9363936185836792
57,129.01159691810608,0.9404940605163574
58,131.28870391845703,0.933293342590332
59,133.6087884902954,0.9363936185836792
60,135.76249980926514,0.9396939873695374
61,137.99981546401978,0.9406940937042236
62,140.18335676193237,0.9471946954727173
63,142.3822591304779,0.9403940439224243
64,144.6412181854248,0.9409940838813782
65,146.76625752449036,0.9437943696975708
66,149.0143265724182,0.9405940771102905
67,151.1976912021637,0.9486948847770691
68,153.34518218040466,0.9417941570281982
69,155.65688252449036,0.9325932860374451
70,157.94495630264282,0.9113911390304565
71,160.0276975631714,0.876487672328949
72,162.270761013031,0.8734873533248901
73,164.4937343597412,0.9198920130729675
74,166.72751808166504,0.8937893509864807
75,168.9668231010437,0.9245924353599548
76,171.1746482849121,0.9342934489250183
77,173.41449999809265,0.9221922159194946
78,175.6181662082672,0.9359936118125916
79,178.07822847366333,0.938593864440918
80,180.45570707321167,0.9280928373336792
81,182.89535522460938,0.9437943696975708
82,185.18554592132568,0.9372937083244324
83,187.58650875091553,0.9404940605163574
84,189.8939290046692,0.9491949081420898
85,192.04272389411926,0.9372937083244324
86,194.1561484336853,0.9448944926261902
87,196.35866379737854,0.9435943365097046
88,198.57816362380981,0.94249427318573
89,200.7525155544281,0.9398939609527588
90,203.03317022323608,0.9418941736221313
91,205.34261751174927,0.9463946223258972
92,207.54363322257996,0.9461946487426758
93,210.08791303634644,0.9455945491790771
94,212.47683835029602,0.9494949579238892
95,214.70076417922974,0.9509950876235962
96,216.8827793598175,0.9455945491790771
97,219.1666603088379,0.9505950808525085
98,221.50216007232666,0.9530953168869019
99,223.9043939113617,0.9443944096565247
